epoch,loss,val_loss
95,0.21655029023618577,0.2664129167450181
96,0.215666199702322,0.261154265083566
97,0.21581676273346667,0.2557770524029357
98,0.21513198981152024,0.2581607331194186
99,0.2153844523577845,0.249024375026904
100,0.21497930044010727,0.2535666252984841
101,0.21459306637846562,0.258892133242948
102,0.21543774650174236,0.2587965965291347
103,0.21411034711531107,0.25134989977790845
104,0.2148114614729009,0.24896186422022276
105,0.21352740887746594,0.2656542071897999
106,0.21396038318472366,0.25053267334778073
107,0.2136085858359592,0.2499935422910181
108,0.2133998291687034,0.2570382994207566
109,0.21338714613797197,0.266035778106178
110,0.21325243459182622,0.24493089713088917
111,0.21294172499023237,0.2454759288283504
112,0.2129267908558906,0.24744865137925404
113,0.21249112077231208,0.2633960859563834
114,0.21219742547399256,0.24902963675154466
115,0.21207152785172403,0.25604320511278716
116,0.21168053866808825,0.2482479752704606
117,0.2118097166846613,0.25788621995614214
118,0.21224366039144715,0.27190358301834594
119,0.21104699527217619,0.25794113092992293
120,0.21150025931865976,0.25351416604744487
121,0.21113779340056846,0.25839714494817567
122,0.21151808395149238,0.25374839817652106
123,0.2114624205289912,0.24950682487710116
124,0.2114320370612097,0.2603287161279548
125,0.21120090828638344,0.25370882680214424
126,0.21051093121876924,0.2450692724804718
127,0.2101418031886853,0.26471197233616545
128,0.21020972853883252,0.24752004959090781
129,0.21040825599048713,0.24823017356871346
130,0.20994418733654807,0.26522317612611795
131,0.20963506776860955,0.25327137932551574
132,0.20960347659133938,0.2489261053330482
133,0.20953755740620036,0.25092197569803515
134,0.20958325432191136,0.24458076951016694
135,0.20927874382378858,0.2541018667914293
136,0.20946219913109412,0.2550105474140056
137,0.20919122742189372,0.24959685025077916
138,0.20904176547028366,0.25120934651739246
139,0.2086723069670123,0.25007273379121403
140,0.20828962333169937,0.24685375154228908
141,0.2084957368209528,0.25599494973129777
142,0.20817833435184965,0.2479396461263678
143,0.2078422309364549,0.25723713460998504
144,0.20810359850398857,0.2480302972112865
145,0.20797284835065943,0.2587417321893978
146,0.20755235203531774,0.2597975277323937
147,0.20730707657112263,0.24949547244945153
148,0.2079051491540016,0.25416516662149136
149,0.20744837600551203,0.2524417075730658
150,0.2073722213481709,0.25253674090730277
151,0.20679052287411523,0.2569273218554242
152,0.20750283695546232,0.24910327329385817
153,0.20663302752201623,0.25450237936391057
154,0.20654073696262337,0.24453124750077693
155,0.20662524581247174,0.2540837699824887
156,0.20580800423626822,0.24631149963290225
157,0.2063417054407958,0.2566917996669014
158,0.2066796566971336,0.24768111936798523
159,0.20580702193976705,0.25522334707732014
160,0.20568362977668037,0.24353276763765447
161,0.20577515137140545,0.24695477035991972
162,0.20546895558632164,0.25543962961267863
163,0.2056829675555858,0.2415499120228041
164,0.20511584276205708,0.24823094376990615
165,0.2051123956238718,0.24531163972988093
166,0.205479154052305,0.2498662341701247
167,0.2053270720449062,0.2601728557963923
168,0.20603015762814847,0.25065570282539823
169,0.20523884814789747,0.2443181033175632
170,0.20464771490242106,0.2461640248143827
171,0.20488611847821814,0.25238057760179844
172,0.2038065641918967,0.2541361010741465
173,0.20494510851541356,0.2456610749555611
174,0.20377739977502018,0.2650145332693117
175,0.20462048064174307,0.2578750984331257
176,0.20467535967291164,0.2439305101556427
177,0.20396193694196493,0.2585448803068418
178,0.20390946330365817,0.2453654920714763
179,0.20349055352057152,0.24073233836653005
180,0.2046507050792913,0.24874621927445395
181,0.20375827030540788,0.24826180748305157
182,0.20378956864863837,0.2460817245810857
183,0.20345726955519752,0.237923365797402
184,0.2033820339442341,0.23931781164875376
185,0.20298700901818698,0.24901539552257257
186,0.2034461584940847,0.2537818663369127
187,0.2029310017493169,0.2472893951384157
188,0.20309419756832356,0.24449447823975207
189,0.2035849673938476,0.24359031126120595
190,0.20288034002887684,0.24244326447785236
191,0.20334114401220815,0.2453039307127004
192,0.20325591224912096,0.2436937806627522
193,0.20262346719365731,0.24224965493693312
194,0.2027812740357382,0.24809565447130244
195,0.20243837874584678,0.24912001394797736
196,0.20259906596783916,0.24433727880394224
197,0.20214234326524544,0.25202073714225054
198,0.2031006197724347,0.24761363337588724
199,0.20210720151481976,0.24703220266592374
200,0.2027116380967117,0.28206846096166494
201,0.20121960077849999,0.2572139663669378
202,0.20217519494291883,0.24013149793685518
203,0.201955994730726,0.24595969168282789
204,0.20213828039795528,0.2442619700497915
205,0.20195280397281218,0.2377438520955588
206,0.2016704243298516,0.24082101950136056
207,0.2015085172454521,0.24784308898550103
208,0.20142265513121987,0.27337101798797053
209,0.2018414655109994,0.24087050343086105
210,0.20186228394308178,0.24907170191153702
211,0.20083222977753895,0.24451211855087002
212,0.20146698851998301,0.2528719513097309
213,0.20091347751239527,0.24828954669842923
214,0.20141667430172686,0.24189874493645333
215,0.20082275555045834,0.24839385114170498
216,0.201001847784797,0.2442402999802911
217,0.20050079719231187,0.24791397017996275
218,0.2006368969206665,0.24537752348783257
219,0.2008950391208082,0.2436574235368233
220,0.20109235258572744,0.24403146789385202
221,0.20078427473695654,0.24025142010700035
222,0.2007303083963843,0.24875972591413398
223,0.20061920580676793,0.2576716191783587
224,0.20091183057331072,0.2482728151395328
225,0.20041910230702983,0.2527247049758975
226,0.20045849688400108,0.24536902805401622
227,0.20034519684126642,0.2712258468593048
228,0.20012379638600533,0.2400805631359523
229,0.20000348501921647,0.24190262475804222
230,0.19954149349972744,0.2500810191170246
231,0.1997154523236976,0.24529729314613702
232,0.1996813955631689,0.23917507796157544
233,0.20010079625804425,0.24200546530540087
234,0.20025362976051342,0.24144199443848705
235,0.19901765383614428,0.24136792215298955
236,0.19975966896945074,0.24441568845189518
237,0.19983887852115512,0.2383685412066875
238,0.20010929594656582,0.24060994643868513
239,0.2000221893916315,0.2494091947512158
240,0.20019556689076332,0.24253963835972223
241,0.19956797590923456,0.24010963014053807
242,0.19903691630977802,0.23628495153023316
243,0.19926558687548981,0.25246108615236307
244,0.19881537769506855,0.2492416440281506
245,0.1992849605931277,0.24034801866695293
246,0.1986657519291955,0.2340597431197368
247,0.19902873874723725,0.26136243131551096
248,0.1990646666573385,0.23777954764225082
249,0.1993016500480796,0.23575153557490638
